Start,8/31/1989
End,8/31/2009
Frequency,D
Name,MSCI AC EAFE + EM U$ - TOT RETURN IND (~U$)
Code,MSEEMF$(RI)~U$
CURRENCY,U$
2/18/1991,114.281
2/19/1991,114.281
2/20/1991,114.281
2/21/1991,114.281
2/22/1991,114.281
2/25/1991,114.281
2/26/1991,114.281
2/27/1991,114.281
2/28/1991,126.726
3/1/1991,126.726
3/4/1991,126.726
3/5/1991,126.726
3/6/1991,126.726
3/7/1991,126.726
3/8/1991,126.726
3/11/1991,126.726
3/12/1991,126.726
3/13/1991,126.726
3/14/1991,126.726
3/15/1991,126.726
3/18/1991,126.726
3/19/1991,126.726
3/20/1991,126.726
3/21/1991,126.726
3/22/1991,126.726
3/25/1991,126.726
3/26/1991,126.726
3/27/1991,126.726
3/28/1991,126.726
3/29/1991,119.542
4/1/1991,119.542
4/2/1991,119.542
4/3/1991,119.542
4/4/1991,119.542
4/5/1991,119.542
4/8/1991,119.542
4/9/1991,119.542
4/10/1991,119.542
4/11/1991,119.542
4/12/1991,119.542
4/15/1991,119.542
4/16/1991,119.542
4/17/1991,119.542
4/18/1991,119.542
4/19/1991,119.542
4/22/1991,119.542
4/23/1991,119.542
4/24/1991,119.542
4/25/1991,119.542
4/26/1991,119.542
4/29/1991,119.542
4/30/1991,120.758
5/1/1991,120.758
5/2/1991,120.758
5/3/1991,120.758
5/6/1991,120.758
5/7/1991,120.758
5/8/1991,120.758
5/9/1991,120.758
5/10/1991,120.758
5/13/1991,120.758
5/14/1991,120.758
5/15/1991,120.758
5/16/1991,120.758
5/17/1991,120.758
5/20/1991,120.758
5/21/1991,120.758
5/22/1991,120.758
5/23/1991,120.758
5/24/1991,120.758
5/27/1991,120.758
5/28/1991,120.758
5/29/1991,120.758
5/30/1991,120.758
5/31/1991,122.357
6/3/1991,122.357
6/4/1991,122.357
6/5/1991,122.357
6/6/1991,122.357
6/7/1991,122.357
6/10/1991,122.357
6/11/1991,122.357
