Start,8/21/1989
End,8/21/2009
Frequency,D
Name,DAX 30 PERFORMANCE - TOT RETURN IND (~U$)
Code,DAXINDX(RI)~U$
CURRENCY,U$
3/25/1991,1774.41
3/26/1991,1735.17
3/27/1991,1729.8
3/28/1991,1746.82
3/29/1991,1746.82
4/1/1991,1746.82
4/2/1991,1791.38
4/3/1991,1854.84
4/4/1991,1844.18
4/5/1991,1853.85
4/8/1991,1829.76
4/9/1991,1854.53
4/10/1991,1819.58
4/11/1991,1831.84
4/12/1991,1837.65
4/15/1991,1869.34
4/16/1991,1883.65
4/17/1991,1899.17
4/18/1991,1870.52
4/19/1991,1801.53
4/22/1991,1739.75
4/23/1991,1792.44
4/24/1991,1788.06
4/25/1991,1809.73
4/26/1991,1810.5
4/29/1991,1790.87
4/30/1991,1829.22
5/1/1991,1840.63
5/2/1991,1848.76
5/3/1991,1827.62
5/6/1991,1818.83
5/7/1991,1849.11
5/8/1991,1813.82
5/9/1991,1803.58
5/10/1991,1837.66
5/13/1991,1838.89
5/14/1991,1837.78
5/15/1991,1833.32
5/16/1991,1842.61
5/17/1991,1801.24
5/20/1991,1809.94
5/21/1991,1848
5/22/1991,1871.76
5/23/1991,1885.12
5/24/1991,1913.29
5/27/1991,1924.25
5/28/1991,1937.9
5/29/1991,1925.5
5/30/1991,1913.63
5/31/1991,1916.3
6/3/1991,1898.56
6/4/1991,1896.49
6/5/1991,1917.69
6/6/1991,1900.75
6/7/1991,1888.21
6/10/1991,1884.49
6/11/1991,1893.84
6/12/1991,1857.11
6/13/1991,1846.57
6/14/1991,1857.68
6/17/1991,1850.04
6/18/1991,1828.02
6/19/1991,1840.32
6/20/1991,1835.14
6/21/1991,1860.57
6/24/1991,1854.63
6/25/1991,1839.16
6/26/1991,1831.55
6/27/1991,1816.13
6/28/1991,1748.63
7/1/1991,1744.59
7/2/1991,1716.35
7/3/1991,1723.74
7/4/1991,1722.63
7/5/1991,1733.02
7/8/1991,1732.4
7/9/1991,1750.85
7/10/1991,1761.89
7/11/1991,1746.64
7/12/1991,1795.68
7/15/1991,1800.92
7/16/1991,1787.31
7/17/1991,1776.38
7/18/1991,1787.61
7/19/1991,1817.07
7/22/1991,1805.79
7/23/1991,1819.06
7/24/1991,1826.45
7/25/1991,1798.47
7/26/1991,1806.57
7/29/1991,1791.58
7/30/1991,1803.88
7/31/1991,1818.52
8/1/1991,1805.39
8/2/1991,1822.01
8/5/1991,1845.18
8/6/1991,1840.5
8/7/1991,1866.56
8/8/1991,1849.88
8/9/1991,1847.84
8/12/1991,1843.05
8/13/1991,1858.71
8/14/1991,1860.42
8/15/1991,1867.19
8/16/1991,1837.37
8/19/1991,1612.45
8/20/1991,1655.92
8/21/1991,1752.44
