"Index" "Bond" "SP500" "NAREIT" "SPGSCI" "TBill" "Inflation" "EAFE"
1987-07-31 -0.00170302727779914 0.0498 0.000977790194161214 0.0427055943421889 0.00494727309304533 0.00511945392491475 -0.0015739017508578
1987-08-31 -0.00619448110141616 0.0385 -0.0193649437562295 -0.0206366833240794 0.00509525525769428 0.0050933786078098 0.0699304969955233
1987-09-30 -0.0229454688323768 -0.022 -0.0209544774879549 0.0073488884806173 0.00535671548107708 0.00169491525423731 -0.0158059274734515
1987-10-31 0 -0.2152 -0.166614173228346 0.0103636363636364 0.0055661739289563 0.00169204737732659 -0.162700066445957
1987-11-30 0.0446104883573201 -0.0819 0.00945547049365235 -0.000181851245681074 0.00442601314080616 0 0.00997566313274768
1987-12-31 0.0119943451607383 0.0738 0.0342997520220631 -0.0286195286195285 0.00490377348634572 0.00168918918918921 0.0290696290029569
1988-01-31 0 0.0427 0.0760978952101577 0.025874635568513 0.00499948735255042 0.00336700336700330 0.0177601981151544
1988-02-29 0.0467324171773208 0.0445318588340075 0.0235217864012712 -0.0111469368954398 0.00492117199011058 0.00502512562814077 0.0627174038490676
1988-03-31 -0.0102166965302303 -0.0318590848171551 0.00200317168850688 0.0479740396421681 0.00482550230357004 0.00499999999999995 0.0580925891062352
1988-04-30 0 0.0109453113164674 0.00815431102280723 0.0301122830894861 0.00494727309304533 0.00332225913621267 0.0145032836324701
1988-05-31 -0.0135228784456888 0.0085611294683087 -0.0115775149167801 0.034097444745707 0.005069131376263 0.00331125827814562 -0.0328792866305037
1988-06-30 0.0237456658572239 0.0438716162849143 0.0252438675972409 -0.0287380610261178 0.00545268520779606 0.00494233937397042 -0.0268553125364994
1988-07-31 0 -0.00378392014126639 0.0124745571431450 0.00588185866733888 0.00558364046297734 0.00328407224958942 0.0306131616288786
1988-08-31 -0.00204287309672327 -0.0351400753534525 -0.00638867480631156 -0.00676761695288047 0.00595960572664992 0.00652528548123978 -0.0693162728907541
1988-09-30 0.0222758141117638 0.040860138108698 -0.00343936341249974 -0.0280918420594886 0.00619610239695797 0.00325203252032525 0.0420483812611804
1988-10-31 0.0183294360285254 0.0270825355936923 -0.00748380218157955 0.0461257673801229 0.00628377721869573 0.00162337662337665 0.0790178555878969
1988-11-30 -0.0118569988331114 -0.0144431103891517 -0.0162738846867121 0.0543657331136738 0.00638904663147702 0.00162074554294978 0.0564048797936424
1988-12-31 0 0.0171456337637096 0.00120710108430973 0.068133635499671 0.00690756934361824 0.00483870967741931 0.00572036390729771
1989-01-31 0.0157493526969754 0.0682060735422528 0.00455779071453726 0.00414967967384961 0.00703964893650815 0.00481540930979129 0.0174886582182567
1989-02-28 -0.00748182734962025 -0.025538124771981 -0.0168102631080028 0.0411838615105403 0.00715420066971934 0.00479233226837068 0.00530520497721593
