"Index" "weights/mES/tact_EqualWeight_CC" "weights/mES/tact_MinRisk_PositionLimit_CC" "weights/mES/tact_MinRisk_RiskLimit_CC" "weights/mES/tact_EqualRisk_CC" "weights/mES/tact_MinRiskConc_CC" "weights/mES/tact_MinRiskConc_PositionLimit_CC"
1994-08-31 2.22616424040284 2.44283120155895 2.22545993411946 2.14207011542692 2.1421312678586 2.12697769938364
1994-09-30 2.1815207645999 2.39518950076903 2.1808262044665 2.09859032930429 2.09865063551213 2.08370676124897
1994-10-31 2.18044280701795 2.39403914830073 2.17974848221426 2.0975404700747 2.09760075584969 2.08266194484519
1994-11-30 2.16289947183868 2.37531761485299 2.16220897693336 2.0804544245159 2.08051437775432 2.06565796929076
1994-12-31 2.1943816068027 2.40891406824753 2.1936842390094 2.11111593709529 2.11117648708234 2.09617220434694
1995-01-31 2.19753808993101 2.42876841952843 2.23105317733657 2.13439448133688 2.13447527461287 2.11288733089863
1995-02-28 2.27759471025592 2.52015989901248 2.300890043043 2.21380183517787 2.21388309190317 2.19297536336078
1995-03-31 2.3131526095672 2.54997233892067 2.32229535521084 2.24230959158593 2.24240045746612 2.22253449656036
1995-04-30 2.37430389355143 2.60925984390571 2.37248989620227 2.29638017838706 2.29647863858262 2.27741033319269
1995-05-31 2.4675648849614 2.72003542038989 2.47688630792585 2.39850831406148 2.39860328161409 2.37638373670276
1995-06-30 2.49388448614549 2.7503172974977 2.49146040876061 2.42525895779986 2.42534879390241 2.4028312849631
1995-07-31 2.55569530807117 2.79993946305032 2.50264481210675 2.4658472785212 2.46592345429728 2.44857305755453
1995-08-31 2.59960926261313 2.84661234912063 2.54883151896915 2.50793549856586 2.50801069988806 2.4907891885631
1995-09-30 2.66460488708186 2.90915232256322 2.58169999569363 2.56296391974183 2.56303028615891 2.54773249565459
1995-10-31 2.66589275011706 2.91760759984297 2.62100314002133 2.57667099092052 2.57674008897541 2.55680284430079
1995-11-30 2.75086060870132 2.9972168902404 2.67843581998461 2.64830738094037 2.64837270555528 2.63082502363395
1995-12-31 2.91715962379379 3.15038112727157 2.78232984528897 2.77663288612077 2.77670876691352 2.76976134859105
1996-01-31 2.97275852476891 3.20385719578188 2.80674913646987 2.82295691943893 2.82303881505778 2.8178386904337
1996-02-29 3.00971387682617 3.21633744019302 2.78081920689315 2.82860852541268 2.82861360144942 2.83092590270286
1996-03-31 3.07339979746594 3.25561929689836 2.79892045517318 2.86212453471468 2.86202976344586 2.87062173116152
1996-04-30 3.14124696160595 3.31001680538878 2.81603907929285 2.89970909897818 2.89959291547384 2.91897333024549
